"Date","MSCI_BRICS_price_index","MSCI_BRAZIL_price_index","MSCI_CHINA_price_index","MSCI_RUSSIA_price_index","MSCI_INDIA_price_index"
2014-08-22,300.56,2518.025,66.98,684.358,507.564
2014-08-25,302.51,2578.27,66.965,687.466,506.761
2014-08-26,302.382,2586.026,66.786,685.455,507.819
2014-08-27,304.031,2648.636,66.528,685.713,509.875
2014-08-28,300.919,2632.479,65.899,663.016,508.241
2014-08-29,302.574,2692.426,66.132,648.842,508.241
2014-09-01,302.539,2687.267,66.114,641.971,513.674
2014-09-02,303.283,2698.772,66.248,641.044,515.282
2014-09-03,309.91,2719.018,68.044,676.28,520.413
2014-09-04,308.541,2669.426,68.189,677.024,518.881
2014-09-05,307.976,2652.517,68.07,681.921,518.509
2014-09-08,306.618,2588.741,68.207,676.471,525.361
2014-09-09,304.727,2535.698,68.206,677.897,522.271
2014-09-10,299.135,2494.773,66.645,671.587,514.33
2014-09-11,298.459,2505.789,66.366,662.894,514.283
2014-09-12,294.813,2402.017,66.207,658.821,515.969
2014-09-15,292.79,2428.413,65.445,648.328,508.072
2014-09-16,292.269,2482.934,64.565,653.415,500.939
2014-09-17,294.195,2478.782,65.479,647.083,506.042
2014-09-18,291.945,2423.602,64.905,645.03,514.416
2014-09-19,290.909,2397.014,65.043,635.075,514.619
2014-09-22,286.506,2338.992,63.98,626.261,515.461
2014-09-23,284.373,2311.787,63.613,633.51,506.071
2014-09-24,286.45,2320.537,64.178,645.564,506.248
2014-09-25,283.459,2282.27,63.833,638.934,498.427
2014-09-26,283.098,2312.623,63.331,624.956,503.032
2014-09-29,276.587,2192.087,62.454,609.569,501.821
2014-09-30,274.232,2170.284,61.666,611.121,500.634
2014-10-01,272.162,2112.951,61.665,604.015,501.692
2014-10-02,271.923,2120.484,61.689,593.616,501.692
2014-10-03,273.59,2139.626,62.101,597.761,501.692
2014-10-06,281.419,2318.429,62.75,614.506,501.692
2014-10-07,282.147,2345.366,63.135,606.717,496.084
2014-10-08,278.994,2310.508,62.618,593.226,492.881
2014-10-09,282.625,2349.517,63.274,595.129,502.964
2014-10-10,275.649,2249.38,62.024,582.914,496.464
2014-10-13,279.551,2373.761,61.768,589.827,498.22
2014-10-14,278.639,2371.726,61.55,588.055,494.968
2014-10-15,275.25,2260.16,61.695,584.599,494.968
2014-10-16,269.028,2159.151,61.052,574.491,482.235
2014-10-17,272.614,2227.864,61.314,587.954,484.331
2014-10-20,271.459,2159.312,61.72,579.8,490.454
2014-10-21,269.322,2083.58,61.584,585.886,492.834
2014-10-22,270.845,2073.855,62.455,575.478,498.673
2014-10-23,267.347,1984.816,62.2,569.579,500.116
2014-10-24,269.988,2072.284,62.128,570.304,500.116
2014-10-27,264.519,1946.33,61.585,569.742,496.418
2014-10-28,271.455,2066.5,62.777,578.294,499
2014-10-29,273.63,2048.478,63.752,582.978,504.147
2014-10-30,276.838,2125.396,63.426,603.934,508.437
2014-10-31,280.868,2171.755,64.312,597.461,519.723
2014-11-03,277.994,2103.083,64.041,593.381,520.338
2014-11-04,278.194,2105.552,64.15,591.311,520.338
2014-11-05,275.764,2085.005,63.675,577.76,519.148
2014-11-06,272.185,2015.392,63.54,555.724,519.148
2014-11-07,271.833,2031.882,63.204,554.671,517.92
2014-11-10,273.723,2027.193,63.612,573.97,520.155
2014-11-11,272.396,1997.419,63.675,563.409,520.24
2014-11-12,274.795,2030.56,64.004,573.398,522.063
2014-11-13,272.101,1963.1,64.272,553.696,520.557
2014-11-14,271.339,1935.768,64.467,547.96,520.338
2014-11-17,269.094,1922.64,63.409,549.18,523.574
2014-11-18,269.087,1953.304,62.779,557.395,522.796
2014-11-19,269.67,2014.034,62.373,556.424,518.306
2014-11-20,270.832,2022.493,62.438,568.162,520.079
2014-11-21,276.689,2164.151,62.74,577.246,523.647
2014-11-24,279.787,2121.222,64.595,585.565,525.365
2014-11-25,278.912,2134.073,64.384,571.953,523.768
2014-11-26,280.463,2141.251,65.297,558.924,524.547
2014-11-27,279.156,2127.973,65.038,548.255,526.614
2014-11-28,277.122,2067.313,65.289,532.426,527.977
2014-12-01,269.917,1984.014,63.47,521.055,525.601
2014-12-02,270.384,1957.844,64.522,504.359,524.696
2014-12-03,271.238,1994.943,63.933,519.843,526.362
2014-12-04,271.842,1938.874,65.54,500.503,525.854
2014-12-05,272.385,1947.363,65.935,494.964,522.925
2014-12-08,270.051,1885.986,66.523,475.753,515.495
2014-12-09,264.497,1889.221,64.247,468.833,509.804
2014-12-10,263.853,1853.068,64.585,465.126,509.352
2014-12-11,260.315,1833.557,63.956,447.4,501.639
2014-12-12,256.528,1751.909,63.905,432.991,497.024
2014-12-15,251.345,1702.81,63.467,389.536,491.105
2014-12-16,244.897,1662.409,62.711,341.999,478.024
2014-12-17,250.275,1761.041,62.72,391.747,475.781
2014-12-18,254.464,1776.473,63.498,412.924,486.659
2014-12-19,257.577,1825.792,63.967,418.681,490.006
2014-12-22,262.179,1843.833,65.081,442.231,495.505
2014-12-23,260.569,1835.043,64.697,440.005,491.006
2014-12-24,259.535,1837.868,64.367,445.739,483.217
2014-12-25,259.674,1837.868,64.366,448.567,483.217
2014-12-26,259.433,1819.788,64.368,451.501,485.009
2014-12-29,262.839,1832.943,66.053,434.624,488.207
2014-12-30,261.537,1828.491,65.441,431.531,491.282
2014-12-31,262.044,1832.343,66.038,404.92,496.393
2015-01-01,262.026,1832.343,66.038,404.92,496.2
2015-01-02,262.856,1755.108,67.255,409.082,500.99
2015-01-05,260.863,1703.031,67.153,411.14,498.033
2015-01-06,259.271,1734.736,66.668,411.278,481.12
2015-01-07,261.949,1786.748,67.154,407.976,483.44
2015-01-08,266.631,1811.093,67.68,443.955,494.44
2015-01-09,267.11,1799.374,68.082,429.127,502.462
2015-01-12,264.807,1762.446,67.721,414.204,506.263
2015-01-13,265.36,1775.075,68.119,402.298,505.399
2015-01-14,265.124,1784.629,67.778,407.098,504.839
2015-01-15,268.305,1787.548,68.478,416.304,517.364
2015-01-16,268.286,1818.745,67.728,423.446,520.033
2015-01-19,262.707,1772.106,65.692,421.308,522.994
2015-01-20,265.629,1781.014,66.768,414.227,530.936
2015-01-21,272.619,1852.873,68.432,430.395,535.759
2015-01-22,275.146,1886.355,68.653,448.143,537.227
2015-01-23,276.521,1842.948,69.554,452.92,543.421
2015-01-26,274.847,1827.897,69.549,429.1,543.421
2015-01-27,274.169,1849.119,68.813,431.955,544.284
2015-01-28,272.36,1803.547,68.768,420.482,547.222
2015-01-29,269.4,1796.298,67.892,409.287,543.718
2015-01-30,264.893,1711.043,67.532,401.795,535.647
2015-02-02,265.05,1727.488,67.235,407.026,535.808
2015-02-03,269.121,1772.947,67.912,430.373,536.504
2015-02-04,268.882,1767.514,68.185,421.15,534.485
2015-02-05,270.311,1758.889,68.476,440.645,535.562
2015-02-06,268.624,1722.211,67.942,453.958,534.528
2015-02-09,267.321,1734.361,67.427,460.319,524.602
2015-02-10,265.563,1675.711,67.605,453.484,524.818
2015-02-11,264.182,1639.91,67.236,459.085,527.251
2015-02-12,268.725,1696.848,67.953,475.459,532.107
2015-02-13,273.891,1745.982,68.669,505.468,538.946
2015-02-16,273.116,1736.001,68.666,495.884,539.173
2015-02-17,273.374,1736.001,68.871,492.437,539.173
2015-02-18,275.463,1755.223,68.988,511.705,542.196
2015-02-19,274.643,1742.575,68.999,497.354,545.135
2015-02-20,274.057,1730.615,68.985,499.461,541.945
2015-02-23,273.46,1739.284,69.065,488.42,536.728
2015-02-24,274.42,1767.804,69.16,486.393,536.516
2015-02-25,274.427,1749.864,69.292,484.135,540.823
2015-02-26,275.964,1738.13,70,496.693,538.339
2015-02-27,276.204,1749.26,69.72,493.469,545.414
2015-03-02,276.027,1718.952,69.932,495.59,547.593
2015-03-03,274.444,1712.586,68.866,501.969,553.364
2015-03-04,269.433,1638.552,68.147,486.971,548.362
2015-03-05,269.33,1632.861,67.875,498.609,549.018
2015-03-06,267.597,1587.083,67.863,492.644,549.018
2015-03-09,265.058,1538.413,67.925,491.127,537.25
2015-03-10,260.02,1495.905,67.002,464.603,532.339
2015-03-11,259.725,1535.523,66.459,461.575,529.978
2015-03-12,261.335,1518.028,66.971,467.656,538.213
2015-03-13,258.183,1446.126,67.368,451.814,527.656
2015-03-16,259.83,1469.972,68.009,443.979,527.196
2015-03-17,261.589,1491.131,68.076,449.653,534.503
2015-03-18,264.544,1522.223,68.856,461.282,532.073
2015-03-19,265.553,1497.003,69.625,463.931,532.423
2015-03-20,267.527,1559.389,69.481,477.413,529.01
2015-03-23,268.652,1585.746,69.846,468.287,529.033
2015-03-24,268.055,1577.973,69.365,481.181,529.128
2015-03-25,268.026,1584.028,69.33,481.052,527.696
2015-03-26,264.133,1534.58,69.062,473.207,512.508
2015-03-27,262.801,1493.756,69.117,468.651,512.911
2015-03-30,268.741,1521.673,70.979,478.437,520.08
2015-03-31,270.72,1548.261,71.398,480.292,522.059
2015-04-01,275.624,1603.501,72.357,496.195,526.228
2015-04-02,279.279,1628.736,73.363,511.4,526.228
2015-04-03,279.318,1628.736,73.362,512.222,526.228
2015-04-06,282.516,1680.317,73.364,527.055,535.494
2015-04-07,282.302,1662.38,73.373,531.806,536.362
2015-04-08,292.801,1676.061,77.792,538.489,541.052
2015-04-09,298.356,1697.22,79.776,549.737,542.817
2015-04-10,300.693,1695.943,80.787,552.182,544.144
2015-04-13,306.673,1683.114,83.781,548.611,546.826
2015-04-14,302.357,1688.787,81.573,551.728,546.826
2015-04-15,305.126,1723.895,82.151,571.536,541.276
2015-04-16,308.131,1735.448,83.227,581.125,540.237
2015-04-17,303.999,1699.104,82.908,545.663,534.17
2015-04-20,297.926,1698.781,80.64,548.427,518.887
2015-04-21,302.886,1709.189,83.068,550.71,512.6
2015-04-22,306.333,1745.938,84.156,546.406,515.199
2015-04-23,306.739,1777.019,83.728,563.034,510.027
2015-04-24,307.643,1829.149,83.784,566.109,499.62
2015-04-27,309.222,1828.637,84.938,562.024,492.869
2015-04-28,309.793,1842.962,84.765,561.505,498.459
2015-04-29,307.602,1814.624,84.237,565.942,493.834
2015-04-30,304.516,1800.536,83.3,563.496,487.864
2015-05-01,304.124,1791.13,83.303,561.311,487.864
2015-05-04,305.158,1787.082,83.408,559.377,498.96
2015-05-05,304.255,1823.589,81.886,581.789,499.583
2015-05-06,300.992,1805.083,81.105,584.836,486.704
2015-05-07,295.971,1790.598,79.426,576.546,480.01
2015-05-08,301.327,1835.505,80.895,576.61,489.407
2015-05-11,303.088,1814.908,81.811,569.728,498.096
2015-05-12,299.753,1796.483,80.745,583.61,485.03
2015-05-13,299.649,1794.451,80.335,587.263,491.902
2015-05-14,299.755,1809.032,80.29,577.003,494.748
2015-05-15,304.047,1846.581,81.39,586.915,498.217
2015-05-18,301.689,1788.941,80.836,587.431,504.197
2015-05-19,301.779,1756.401,81.709,573.443,503.602
2015-05-20,299.394,1733.6,81.086,561.218,506.184
2015-05-21,299.038,1744.656,80.509,570.278,506.941
2015-05-22,301.088,1702.322,81.861,572.392,511.113
2015-05-25,300.581,1710.104,81.854,568.898,505.108
2015-05-26,300.157,1636.61,83.252,558.517,498.623
2015-05-27,298.413,1634.469,82.786,548.589,496.48
2015-05-28,292.965,1626.694,80.472,541.072,497.035
2015-05-29,290.563,1585.586,80.055,528.257,501.11
2015-06-01,292.641,1599.564,80.967,520.883,501.963
2015-06-02,292.431,1656.565,80.408,530.092,490.383
2015-06-03,290.749,1647.38,80.286,517.772,484.599
2015-06-04,289.128,1636.606,80.046,502.18,484.031
2015-06-05,286.499,1607.768,79.17,500.699,485.543
2015-06-08,286.851,1620.011,79.491,502.812,477.478
2015-06-09,284.33,1632.484,77.922,512.832,477.15
2015-06-10,284.491,1672.097,76.847,525.252,484.188
2015-06-11,283.26,1634.196,77.419,517.445,474.386
2015-06-12,286.109,1642.356,78.789,513.44,473.285
2015-06-15,283.394,1644.449,77.172,520.518,476.592
2015-06-16,280.507,1657.625,75.454,529.266,476.199
2015-06-17,282.48,1647.142,76.277,529.619,481.483
2015-06-18,283.917,1700.259,75.778,533.668,489.158
2015-06-19,282.536,1674.631,75.423,525.729,494.254
2015-06-22,285.942,1681.976,76.435,532.931,501.419
2015-06-23,287.751,1661.477,77.712,525.957,501.633
2015-06-24,288.912,1672.193,78.28,521.262,500.222
2015-06-25,285.583,1637.052,77.264,514.684,501.967
2015-06-26,282.174,1657.983,75.4,513.695,501.852
2015-06-29,275.452,1623.776,73.129,508.112,495.471
2015-06-30,279.407,1642.49,74.382,512.836,500.78
2015-07-01,279.278,1628.295,74.378,509.523,505.402
2015-07-02,278.531,1643.596,73.701,511.54,506.969
2015-07-03,275.102,1616.314,72.498,505.539,509.153
2015-07-06,268.021,1599.797,69.526,495.327,511.345
2015-07-07,262.383,1583.335,67.376,484.16,510.805
2015-07-08,251.058,1545.335,63.069,481.524,501.421
2015-07-09,258.416,1542.111,66.485,489.628,499.321
2015-07-10,264.783,1586.951,68.72,494.566,499.922
2015-07-13,268.292,1615.16,69.616,498.353,506.05
2015-07-14,268.109,1642.667,69.03,501.527,507.241
2015-07-15,265.81,1618.822,68.184,496.812,511.581
2015-07-16,267.799,1629.986,68.676,502.484,515.148
2015-07-17,268.112,1579.756,69.562,497.743,516.304
2015-07-20,266.61,1552.635,69.418,492.205,514.828
2015-07-21,268.42,1563.002,70.175,494.738,512.493
2015-07-22,266.092,1531.979,69.301,493.293,517.736
2015-07-23,264.344,1463.889,69.76,485.578,513.86
2015-07-24,260.267,1433.079,68.892,469.103,508.171
2015-07-27,251.781,1406.994,65.953,458.727,498.231
2015-07-28,251.49,1409.771,65.907,455.63,496.921
2015-07-29,254.872,1454.377,66.368,471.115,500.719
2015-07-30,253.468,1428.54,65.984,472.25,501.916
2015-07-31,254.996,1440.707,66.249,472.224,508.162
2015-08-03,251.768,1407.561,65.42,461.003,508.522
2015-08-04,251.687,1395.057,65.569,458.984,509.148
2015-08-05,253.093,1391.115,65.896,465.239,514.59
2015-08-06,251.105,1363.943,65.593,452.611,515.053
2015-08-07,251.594,1339.111,66.219,454.847,512.72
2015-08-10,253.742,1368.325,66.789,461.325,510.394
2015-08-11,251.962,1353.422,66.611,453.068,504.466
2015-08-12,247.188,1335.265,65.034,453.029,495.435
2015-08-13,246.926,1310.006,65.487,450.027,491.845
2015-08-14,248.188,1317.234,65.417,455.681,501.44
2015-08-17,246.448,1310.936,65.034,449.472,496.849
2015-08-18,243.98,1316.712,63.955,442.345,496.857
2015-08-19,241.527,1281.445,63.294,434.774,500.369
2015-08-20,237.717,1290.494,61.888,432.282,490.53
2015-08-21,232.999,1258.202,60.72,416.609,484.898
2015-08-24,219.206,1205.148,57.033,395.744,449.955
2015-08-25,221.121,1214.412,57.07,410.646,458.867
2015-08-26,219.299,1218.936,56.505,409.133,451.899
2015-08-27,229.975,1291.918,59.33,438.164,463.792
2015-08-28,229.446,1270.54,58.933,451.021,467.261
2015-08-31,226.758,1232.43,58.501,445.744,463.095
2015-09-01,220.962,1190.816,56.809,438.602,456.466
2015-09-02,218.753,1188.71,56.144,429.559,453.288
2015-09-03,220.198,1202.257,56.135,442.633,457.986
2015-09-04,217.051,1172.582,55.824,431.424,446.829
2015-09-07,214.499,1160,55.351,423.861,438.451
2015-09-08,220.132,1175.33,57.369,430.375,444.455
2015-09-09,226.15,1178.455,59.71,433.22,452.707
2015-09-10,222.405,1147.323,58.473,433.193,450.63
2015-09-11,221.477,1137.599,58.255,429.517,450.521
2015-09-14,223.304,1166.15,58.252,438.043,456.642
2015-09-15,222.84,1171.788,58.075,438.402,453.928
2015-09-16,227.702,1209.782,59.43,452.979,455.916
2015-09-17,227.179,1193.871,59.489,448.984,455.916
2015-09-18,227.841,1157.65,59.968,447.061,463.901
2015-09-21,225.092,1117.257,59.484,437.776,462.771
2015-09-22,223.039,1092.485,59.523,425.595,454.222
2015-09-23,218.508,1050.085,57.988,426.681,453.373
2015-09-24,216.746,1029.994,57.647,415.137,454.21
2015-09-25,219.077,1085.512,57.761,425.315,454.21
2015-09-28,217.387,1045.742,57.764,419.487,451.514
2015-09-29,213.682,1029.537,56.02,424.056,454.121
2015-09-30,218.749,1083.243,57.137,425.396,464.898
2015-10-01,219.095,1094.154,57.137,422.471,466.553
2015-10-02,223.839,1131.348,59.069,412.908,466.553
2015-10-05,228.994,1165.291,60.016,435.261,477.808
2015-10-06,230.284,1188.365,60.016,445.691,479.165
2015-10-07,237.535,1233.989,62.333,459.731,482.675
2015-10-08,235.275,1223.048,61.53,462.586,478.953
2015-10-09,238.899,1264.459,61.994,480.763,484.884
2015-10-12,239.898,1251.448,62.906,476.875,481.071
2015-10-13,236.267,1181.435,62.484,470.455,477.058
2015-10-14,234.136,1158.045,61.847,469.337,476.605
2015-10-15,237.861,1168.343,63.124,476.156,480.599
2015-10-16,238.843,1174.807,63.458,474.13,482.407
2015-10-19,239.457,1164.44,63.738,470.916,487.158
2015-10-20,238.955,1163.221,63.561,473.934,484.824
2015-10-21,237.583,1139.184,63.549,462.747,483.426
2015-10-22,237.41,1161.166,63.092,466.399,483.426
2015-10-23,240.002,1171.793,63.869,473.645,486.395
2015-10-26,239.184,1162.136,63.925,463.557,484.441
2015-10-27,237.84,1152.464,63.805,450.943,482.121
2015-10-28,236.59,1156.69,63.082,458.53,480.316
2015-10-29,233.38,1117.789,62.53,449.797,475.17
2015-10-30,233.159,1136.995,62.315,451.173,471.352
2015-11-02,231.775,1133.191,61.684,457.858,468.975
2015-11-03,235.838,1206.54,62.136,476.668,470.188
2015-11-04,238.633,1193.406,63.634,476.621,470.03
2015-11-05,238.237,1206.914,63.739,471.619,462.182
2015-11-06,235.801,1165.378,63.479,458.793,461.235
2015-11-09,233.828,1158.868,62.943,459.419,454.474
2015-11-10,230.608,1157.306,61.923,457.731,445.197
2015-11-11,231.146,1189.47,61.7,453.607,447.958
2015-11-12,232.971,1175.535,62.926,445.179,447.958
2015-11-13,229.037,1159.226,61.644,435.941,444.877
2015-11-16,227.116,1163.005,60.529,441.52,445.768
2015-11-17,230.226,1182.554,61.135,463.963,448.013
2015-11-18,230.205,1194.483,61.113,472.721,440.779
2015-11-19,233.744,1229.064,61.948,474.204,447.763
2015-11-20,235.576,1232.32,62.573,479.118,449.578
2015-11-23,235.117,1233.66,62.32,484.996,447.279
2015-11-24,234.115,1237.893,62.106,469.037,447.935
2015-11-25,232.357,1184.622,61.911,473.243,447.935
2015-11-26,232.32,1198.619,61.727,470.452,448.745
2015-11-27,228.155,1166.197,60.367,461.237,449.646
2015-11-30,225.434,1100,60.195,453.745,448.643
2015-12-01,228.089,1121.267,61.085,449.743,451.512
2015-12-02,228.432,1111.959,61.448,446.83,450.468
2015-12-03,228.833,1173.296,61.14,443.854,446.253
2015-12-04,226.485,1158.156,60.652,434.694,441.318
2015-12-07,225.444,1146.072,60.546,422.563,441.604
2015-12-08,222.427,1120.521,59.831,414.268,437.461
2015-12-09,222.629,1177.48,59.441,419.652,430.58
2015-12-10,221.575,1152.108,59.011,421.178,435.954
2015-12-11,217.46,1111.268,57.977,410.358,433.135
2015-12-14,216.391,1094.235,57.735,404.561,434.868
2015-12-15,217.968,1095.143,58.038,415.576,439.158
2015-12-16,220.567,1083.669,59.157,416.938,442.752
2015-12-17,222.68,1099.708,59.505,420.11,450.954
2015-12-18,219.933,1066.765,59.088,407.272,446.71
2015-12-21,219.404,1015.46,59.409,401.251,450.495
2015-12-22,219.816,1026.434,59.508,404.327,448.093
2015-12-23,223.07,1051.755,60.181,416.954,453.852
2015-12-24,223.538,1057.865,60.353,415.66,453.604
2015-12-25,223.46,1057.865,60.354,413.764,453.604
2015-12-28,222.001,1065.353,59.656,403.742,457.054
2015-12-29,222.628,1069.315,59.815,409.636,456.188
2015-12-30,219.708,1024.068,59.249,403.465,454.09
2015-12-31,220.956,1036.234,59.407,404.732,459.559
2016-01-01,221.003,1036.234,59.407,404.732,460.049
2016-01-04,213.555,985.209,57.331,397.144,448.068
2016-01-05,213.293,997.577,57.019,399.88,448.018
2016-01-06,211.303,984.066,56.567,391.645,445.104
2016-01-07,204.08,956.338,54.177,389.742,433.882
2016-01-08,204.901,952.013,54.478,388.05,437.385
2016-01-11,199.104,932.988,52.66,367.889,433.421
2016-01-12,198.066,926.157,52.386,368.115,430.741
2016-01-13,198.849,927.524,52.608,367.316,433.74
2016-01-14,198.313,937.297,52.406,365.67,430.872
2016-01-15,193.004,904.639,51.17,344.452,422.596
2016-01-18,190.831,893.133,50.672,340.454,416.417
2016-01-19,194.521,894.025,51.93,348.582,421.77
2016-01-20,187.895,869.447,49.964,331.19,412.862
2016-01-21,185.496,859.87,49.114,333.335,409.34
2016-01-22,192.232,879.168,50.847,367.435,418.912
2016-01-25,193.558,882.916,51.493,361.818,419.097
2016-01-26,190.279,877.086,50.088,362.267,419.097
2016-01-27,191.844,902.164,50.314,374.776,417.731
2016-01-28,192.923,906.421,50.527,388.778,416.66
2016-01-29,198.833,958.967,51.85,400.928,427.707
2016-02-01,198.421,971.341,51.676,391.491,428.243
2016-02-02,194.446,917.785,51.129,374.852,421.559
2016-02-03,192.166,955.952,49.913,374.806,415.605
2016-02-04,196.052,1000.578,50.556,394.242,420.315
2016-02-05,195.752,982.588,50.55,388.003,425.107
2016-02-08,194.48,986.993,50.449,375.177,418.566
2016-02-09,193.302,986.993,50.356,366.543,412.19
2016-02-10,192.954,973.79,50.458,369.588,408.425
2016-02-11,185.455,943.223,48.367,356.24,393.121
2016-02-12,185.145,950.57,47.865,366.565,395.052
2016-02-15,190.416,953.961,49.561,376.088,405.432
2016-02-16,192.062,955.351,50.634,377.185,396.572
2016-02-17,193.195,990.213,50.255,393.059,400.703
2016-02-18,196.34,979.933,51.516,398.688,404.446
2016-02-19,195.534,968.532,51.486,385.437,405.759
2016-02-22,199.325,1031.24,52.036,403.124,407.403
2016-02-23,197.22,1010.05,51.658,398.933,401.886
2016-02-24,194.818,995.115,51.151,389.717,396.784
2016-02-25,192.58,999.882,50.068,395.363,394.907
2016-02-26,195.211,984.526,51.218,401.12,397.218
2016-02-29,194.588,1012.788,50.535,408.205,395.726
2016-03-01,199.572,1044.7,51.599,416.338,410.616
2016-03-02,204.842,1083.436,53.123,416.62,419.363
2016-03-03,207.65,1151.176,53.082,425.535,427.101
2016-03-04,212.337,1233.817,53.937,436.78,428.453
2016-03-07,213.064,1226.093,54.165,446.712,428.453
2016-03-08,211.102,1215.505,53.582,438.941,427.898
2016-03-09,211.613,1234.916,53.328,445.526,430.906
2016-03-10,211.727,1262.663,53.166,442.307,429.665
2016-03-11,214.867,1283.356,54.158,447.905,431.188
2016-03-14,215.715,1261.403,54.86,441.677,432.462
2016-03-15,211.402,1185.52,54.221,439.025,424.347
2016-03-16,211.34,1175.524,54.095,445.035,426.734
2016-03-17,218.244,1312.795,54.999,465.39,431.054
2016-03-18,221.135,1315.502,55.839,473.039,437.533
2016-03-21,222.504,1325.246,56.087,472.564,443.592
2016-03-22,222.53,1329.282,56.032,475.68,442.652
2016-03-23,219.701,1265.201,55.77,460.914,443.349
2016-03-24,217.479,1254.856,55.075,451.498,443.349
2016-03-25,217.485,1254.856,55.075,451.635,443.349
2016-03-28,218.389,1305.336,55.073,453.071,438.327
2016-03-29,218.382,1305.519,55.203,448.271,437.298
2016-03-30,223.02,1331.211,56.352,465.784,444.143
2016-03-31,223.46,1320.007,56.548,468.129,446.223
2016-04-01,221.356,1322.347,55.883,457.438,443.827
2016-04-04,220.281,1270.298,55.869,457.837,447.048
2016-04-05,216.682,1252.583,55.053,448.415,437.505
2016-04-06,216.685,1226.077,55.272,455.555,436.609
2016-04-07,216.782,1226.685,55.425,455.372,433.974
2016-04-08,219.704,1297.01,55.612,470.259,434.168
2016-04-11,222.47,1329.109,56.041,478.357,440.633
2016-04-12,224.925,1379.41,56.281,485.339,443.731
2016-04-13,230.51,1398.405,58.107,496.74,449.285
2016-04-14,230.563,1395.842,58.342,487.256,449.285
2016-04-15,230.389,1406.843,58.272,480.005,449.285
2016-04-18,228.959,1378.457,57.82,475.016,454.863
2016-04-19,231.766,1408.848,58.362,493.833,454.863
2016-04-20,230.519,1409.799,57.611,500.523,456.063
2016-04-21,231.938,1414.492,58.362,496.242,454.033
2016-04-22,229.397,1372.515,57.766,499.049,451.705
2016-04-25,227.043,1363.379,57.055,494.784,448.079
2016-04-26,228.771,1402.909,57.138,493.043,454.022
2016-04-27,229.4,1433.682,56.997,491.533,456.02
2016-04-28,229.918,1451.31,57.046,509.118,447.678
2016-04-29,228.491,1453.991,56.431,504.499,448.346
2016-05-02,227.111,1420.433,56.266,502.112,448.109
2016-05-03,222.393,1361.788,55.263,489.167,444.1
2016-05-04,221.885,1380.581,55.073,482.352,441.039
2016-05-05,220.831,1357.309,54.747,484.948,442.879
2016-05-06,218.911,1359.913,53.954,479.791,442.827
2016-05-09,218.316,1333.996,53.785,475.656,449.515
2016-05-10,220.933,1419.615,53.953,473.476,450.216
2016-05-11,220.886,1417.293,53.773,487.398,448.395
2016-05-12,220.473,1418.611,53.461,486.895,451.172
2016-05-13,217.345,1370.175,52.872,487.378,445.395
2016-05-16,219.104,1370.974,53.493,491.28,447.365
2016-05-17,220.176,1350.065,54.131,491.981,449.197
2016-05-18,217.717,1328.105,53.433,489.075,447.112
2016-05-19,213.807,1291.549,52.823,470.091,438.987
2016-05-20,214.556,1304.358,53.178,467.919,435.971
2016-05-23,213.799,1284.361,53.221,463.489,434.549
2016-05-24,214.597,1294.793,53.379,468.877,433.954
2016-05-25,217.858,1281.506,54.347,479.685,444.373
2016-05-26,219.04,1284.725,54.439,483.008,452.193
2016-05-27,220.829,1263.59,55.229,481.312,459.101
2016-05-30,221.511,1268.34,55.383,485.401,459.521
2016-05-31,221.44,1252.991,55.868,475.236,456.241
2016-06-01,220.401,1265.421,55.396,466.748,457.27
2016-06-02,221.479,1291.373,55.527,463.16,460.314
2016-06-03,222.466,1323.641,55.51,470.431,459.854
2016-06-06,224.368,1333.781,55.982,483.842,460.146
2016-06-07,227.375,1352.094,56.696,496.009,464.711
2016-06-08,228.622,1408.696,56.456,503.966,466.015
2016-06-09,227.529,1398.99,56.435,495.262,460.878
2016-06-10,222.736,1335.808,55.329,483.762,458.513
2016-06-13,219.405,1335.7,54.209,477.1,453.587
2016-06-14,217.797,1295.722,54.128,468.357,452.456
2016-06-15,219.455,1306.274,54.461,472.846,457.347
2016-06-16,216.971,1314.405,53.592,464.338,453.873
2016-06-17,218.517,1341.382,53.686,475.281,456.499
2016-06-20,221.973,1383.248,54.469,484.306,459.269
2016-06-21,222.964,1389.449,54.882,483.893,458.076
2016-06-22,223.381,1374.816,55.26,482.009,457.665
2016-06-23,225.39,1424.77,55.363,487.67,461.295
2016-06-24,219.346,1383.359,53.95,474.517,447.958
2016-06-27,217.286,1347.366,53.722,459.817,447.132
2016-06-28,219.436,1401.625,53.871,468.123,448.825
2016-06-29,223.683,1465.897,54.522,483.611,454.895
2016-06-30,227.415,1495.375,55.577,483.404,460.95
2016-07-01,227.792,1498.683,55.556,484.377,464.31
2016-07-04,229.593,1502.6,56.059,489.379,467.977
2016-07-05,226.267,1464.952,55.289,479.816,465.403
2016-07-06,223.986,1446.651,54.57,475.886,465.403
2016-07-07,225.676,1447.377,55.198,481.135,465.389
2016-07-08,226.375,1496.944,54.916,484.617,465.55
2016-07-11,230.657,1520.846,56.065,489.213,474.672
2016-07-12,233.329,1539.498,56.76,497.892,477.439
2016-07-13,233.658,1539.902,56.875,496.355,478.637
2016-07-14,236.911,1595.382,57.455,505.812,480.587
2016-07-15,236.236,1575.478,57.556,502.956,477.139
2016-07-18,237.433,1606.182,57.859,504.037,473.839
2016-07-19,236.207,1603.4,57.42,497.082,475.343
