"Date","MSCI_JAPAN_price_index","MSCI_USA_price_index","MSCI_UK_price_index","MSCI_FRANCE_price_index","MSCI_CANADA_price_index","MSCI_GERMANY_price_index","MSCI_ITALY_price_index"
1983-10-20,600.616,162.277,158.357,103.794,233.213,171.182,52.725
1983-10-21,604.576,161.823,157.396,103.831,231.618,172.996,52.969
1983-10-24,594.729,160.826,157.551,102.966,231.425,171.391,51.924
1983-10-25,598.223,161.982,157.938,104.064,230.654,174.752,52.297
1983-10-26,599.469,161.849,156.997,103.853,226.515,172.717,52.553
1983-10-27,605.995,161.709,156.537,103.681,225.486,171.591,52.724
1983-10-28,605.065,161.217,155.061,103.852,224.039,172.009,52.477
1983-10-31,602.409,163.825,155.074,103.307,224.291,171.896,52.205
1983-11-01,600.285,164.165,155.42,102.675,225.507,170.66,51.961
1983-11-02,601.143,164.361,156.505,102.145,228.96,169.884,52.717
1983-11-03,603.07,166.473,155.243,102.347,228.827,169.48,52.444
1983-11-04,597.938,167.45,154.294,101.267,227.651,166.859,52.092
1983-11-07,592.817,167.408,153.913,100.723,227.705,165.116,51.82
1983-11-08,595.248,167.262,153.765,101.026,228.719,166.576,51.342
1983-11-09,596.295,167.666,155.759,101.397,232.032,168.093,51.424
1983-11-10,596.191,168.603,156.134,102.777,234.254,170.725,51.248
1983-11-11,599.218,170.259,157.929,102.669,235.483,169.29,50.827
1983-11-14,602.46,171.593,158.261,102.786,235.778,169.083,51.113
1983-11-15,604.188,171.212,157.16,103.183,234.518,169.327,51.672
1983-11-16,607.599,169.628,157.884,103.368,234.044,169.454,52.084
1983-11-17,603.597,168.218,157.856,103.073,234.523,168.95,52.262
1983-11-18,600.609,166.913,156.959,103.645,233.894,165.97,52.88
1983-11-21,602.517,166.493,158.049,103.406,233.505,164.653,52.686
1983-11-22,603.815,167.255,158.554,104.355,235.802,165.678,53.065
1983-11-23,604.072,166.862,158.563,105.888,236.103,167.262,53.588
1983-11-24,601.435,166.975,158.563,106.523,236.521,167.828,53.378
1983-11-25,601.945,167.992,158.745,108.109,238.211,168.624,53.133
1983-11-28,602.169,169.48,157.809,108.145,239.68,169.165,53.121
1983-11-29,598.788,168.761,159.204,105.959,242.76,167.191,52.668
1983-11-30,609.169,170.54,157.849,107.334,243.343,170.558,53.258
1983-12-01,609.313,168.854,157.966,106.734,244.864,170.113,53.062
1983-12-02,613.942,167.91,156.977,107.038,242.484,170.172,52.931
1983-12-05,614.559,167.478,157.355,106.518,241.13,167.914,52.315
1983-12-06,616.564,167.973,156.875,106.357,240.672,168.13,51.575
1983-12-07,615.41,168.464,157.378,106.928,241.406,167.148,51.206
1983-12-08,618.029,169.454,156.749,107.281,239.731,167.772,51.237
1983-12-09,610.513,167.442,156.824,106.18,238.907,165.213,51.128
1983-12-12,611.568,166.48,157.453,106.648,239.675,165.572,50.62
1983-12-13,606.304,164.736,156.772,106.008,239.535,164.504,49.593
1983-12-14,611.17,164.106,155.215,105.453,238.644,165.012,49.958
1983-12-15,617.686,165.199,153.615,103.998,237.581,163.669,49.924
1983-12-16,620.367,164.093,154.262,103.513,236.346,163.107,51.202
1983-12-19,613.079,164.824,154.304,103.417,235.594,164.707,50.62
1983-12-20,624.178,165.33,153.901,103.703,236.905,165.819,51.643
1983-12-21,626.349,166.451,155.435,103.928,239.49,165.892,51.532
1983-12-22,629.758,167.562,155.121,106.57,238.84,167.463,51.409
1983-12-23,629.912,167.538,155.087,106.897,239.52,167.409,51.808
1983-12-26,629.912,167.538,155.087,106.897,239.519,167.409,51.808
1983-12-27,644.513,167.83,156.409,107.274,239.673,168.083,52.416
1983-12-28,649.858,168.296,156.792,108.029,242.132,169.806,52.138
1983-12-29,653.779,169.359,156.338,109.523,241.899,171.155,52.824
1983-12-30,655.431,170.253,156.432,109.831,242.77,171.49,52.672
1984-01-02,655.431,170.253,156.432,109.831,242.77,174.032,52.813
1984-01-03,655.431,167.741,155.468,108.152,240.897,172.683,53.135
1984-01-04,653.519,166.237,157.962,108.194,241.006,169.008,52.848
1984-01-05,657.364,168.798,159.821,111.228,243.091,170.174,52.779
1984-01-06,660.283,171.386,160.387,112.245,243.634,169.61,53.959
1984-01-09,666.458,169.895,159.99,111.77,242.858,168.104,53.77
1984-01-10,665.585,170.974,158.981,112.713,242.556,167.349,54.087
1984-01-11,669.446,168.08,158.826,111.407,241.924,165.641,53.969
1984-01-12,670.613,169.378,158.727,111.639,241.542,165.238,54.714
1984-01-13,679.074,173.408,157.99,113.694,240.271,166.214,56.633
1984-01-16,679.365,174.385,158.098,113.873,240.424,166.042,58.227
1984-01-17,675.446,173.943,158.731,114,240.342,167.926,59.221
1984-01-18,675.315,175.635,158.36,114.609,241.149,166.635,59.251
1984-01-19,679.353,177.121,157.885,115.106,242.174,169.292,58.866
1984-01-20,678.616,175.91,157.015,113.692,241.499,169.556,58.56
1984-01-23,676.487,173.937,155.784,114.189,238.505,170.615,59.426
1984-01-24,673.059,174.013,156.413,116.888,236.742,168.353,58.513
1984-01-25,681.131,177.587,155.297,119.21,234.367,170.467,58.872
1984-01-26,683.649,177.986,154.595,116.519,234.867,170.8,58.74
1984-01-27,682.826,178.202,154.519,116.019,233.771,171.192,59.181
1984-01-30,687.735,176.976,153.52,117.682,231.921,171.913,60.488
1984-01-31,685.438,176.366,154.132,115.651,230.606,171.313,60.817
1984-02-01,686.006,176.179,153.446,116.59,230.579,174.641,61.229
1984-02-02,686.532,176.17,154.074,116.756,231.48,177.183,61.172
1984-02-03,687.226,178.172,151.588,116.018,230.073,177.774,62.117
1984-02-06,682.665,174.15,148.746,113.866,226.149,174.956,61.891
1984-02-07,677.188,170.202,149.409,112.472,226.24,171.579,59.211
1984-02-08,681.798,171.664,146.643,114.411,224.715,173.275,58.807
1984-02-09,687.162,170.432,146.263,113.583,224.453,170.019,58.575
1984-02-10,679.26,169.288,147.001,113.989,225.438,168.376,58.742
1984-02-13,678.13,170.101,145.858,115.377,222.93,169.441,59.345
1984-02-14,668.343,171.906,147.421,113.261,223.59,168.215,58.366
1984-02-15,674.66,174.751,147.085,115.942,224.447,172.408,59.087
1984-02-16,678.077,176.177,146.924,114.513,224.085,175.928,60.591
1984-02-17,679.094,176.768,146.513,113.739,223.434,175.792,60.087
1984-02-20,677.882,176.168,146.513,112.609,222.896,175.705,60.382
1984-02-21,677.375,177.526,145.494,113.519,220.928,172.378,59.672
1984-02-22,678.355,178.24,144.888,114.703,221.926,172.811,60.277
1984-02-23,676.896,177.435,144.719,115.26,222.007,174.046,60.93
1984-02-24,679.256,179.857,147.843,117.927,225.504,176.6,61.207
1984-02-27,685.613,179.995,149.422,119.05,226.832,176.789,61.774
1984-02-28,685.269,182.498,147.11,118.391,225.228,177.562,62
1984-02-29,682.715,182.801,147.179,118.159,227.64,177.115,61.823
1984-03-01,675.817,182.798,148.328,118.834,227.847,177.468,61.515
1984-03-02,694.231,185.562,149.107,121.149,228.827,180.235,62.98
1984-03-05,720.613,184.734,147.858,121.483,229.088,179.993,63.255
1984-03-06,722.262,184.877,146.536,121.213,227.924,180.858,62.454
1984-03-07,719.353,184.518,145.039,120.23,224.071,178.713,62.417
1984-03-08,716.635,182.719,145.498,118.715,223.475,176.211,61.769
1984-03-09,718.143,182.969,144.8,118.575,221.934,176.006,62.155
1984-03-12,729.56,181.884,146.619,116.652,220.493,172.628,61.547
1984-03-13,743.262,185.802,147.141,118.364,223.204,175.894,61.829
1984-03-14,760.959,189.126,147.115,118.904,223.327,178.228,62.612
1984-03-15,752.167,188.903,147.557,117.264,222.64,176.885,61.724
1984-03-16,752.303,191.599,149.252,116.633,224.739,177.693,60.851
1984-03-19,748.593,187.777,147.818,116.512,223.61,175.72,62.083
1984-03-20,751.247,189.926,148.832,116.348,222.673,176.255,62.724
1984-03-21,748.759,188.871,148.832,115.571,223.1,175.056,62.341
1984-03-22,747.079,187.393,146.792,115.931,219.893,175.999,62.51
1984-03-23,748.184,188.985,146.899,116.833,218.788,176.419,62.202
1984-03-26,755.641,189.532,146.678,118.276,218.375,177.425,62.674
1984-03-27,764.975,187.801,147.253,119.363,218.472,178.199,62.921
1984-03-28,771.901,187.124,149.907,118.612,220.301,176.707,62.26
1984-03-29,786.067,189.636,149.734,120.248,221.079,177.941,62.042
1984-03-30,805.204,189.088,149.341,119.841,220.221,177.394,62.313
1984-04-02,814.793,188.174,148.086,120.427,219.39,177.737,62.012
1984-04-03,802.662,184.776,147.635,119.808,218.053,176.255,60.867
1984-04-04,804.124,184.665,147.478,121.324,216.707,174.691,60.803
1984-04-05,803.046,186.659,145.054,122.75,213.612,174.881,61.339
1984-04-06,789.835,184.5,145.628,122.206,213.049,173.593,60.898
1984-04-09,796.32,185.384,145.725,123.832,214.447,172.772,59.913
1984-04-10,786.477,186.289,146.176,124.528,215.079,172.519,59.361
1984-04-11,800.621,188.165,145.429,125.99,214.241,175.466,59.771
1984-04-12,803.368,188.773,148.095,124.825,215.716,175.445,59.659
1984-04-13,801.757,190.135,147.66,124.612,214.631,176.296,59.83
1984-04-16,795.7,185.445,148.727,123.323,214.295,174.569,59.899
1984-04-17,789.277,186.206,149.378,123.851,214.898,175.619,60.166
1984-04-18,789.824,186.595,148.35,123.963,215.032,173.881,60.745
1984-04-19,781.113,185.432,148.521,124.718,214.298,173.263,60.667
1984-04-20,781.113,185.432,148.521,124.718,214.298,173.263,60.667
1984-04-23,784.391,185.432,147.276,124.718,214.284,173.263,60.667
1984-04-24,776.953,183.41,148.505,123.501,213.843,171.149,60.207
1984-04-25,781.563,186.301,148.97,124.62,214.114,172.35,60.316
1984-04-26,783.295,187.262,150.549,124.768,214.666,171.447,59.891
1984-04-27,789.604,187.781,150.145,126.521,214.878,171.93,59.509
1984-04-30,786.951,187.292,150.328,126.312,213.884,170.608,58.873
1984-05-01,787.489,186.958,151.857,125.708,215.427,169.827,58.593
1984-05-02,794.816,188.155,151.935,127.228,215.984,172.109,58.657
1984-05-03,795.692,189.031,151.282,128.853,216.235,172.448,58.721
1984-05-04,802.505,188.81,149.285,127.6,213.571,172.778,58.783
1984-05-07,796.953,186.402,149.678,125.99,212.868,168.75,57.2
1984-05-08,787.691,182.936,150.766,125.103,214.051,167.472,56.997
1984-05-09,786.094,181.478,150.073,125.727,212.332,166.579,57.275
1984-05-10,771.79,178.805,150.192,124.63,211.847,164.728,56.822
1984-05-11,767.861,176.465,148.744,124.048,210.519,164.846,56.94
1984-05-14,743.844,177.506,147.821,122.394,207.972,163.579,57.353
1984-05-15,742.655,179.259,148.342,123.137,207.347,163.87,57.685
1984-05-16,745.004,182.397,148.29,125.047,208.611,166.683,57.445
1984-05-17,726.224,184.155,146.845,124.718,207.334,165.169,57.127
1984-05-18,706.33,181.454,146.023,122.576,205.456,162.755,56.114
1984-05-21,709.034,182.942,145.064,121.823,205.483,164.653,56.338
1984-05-22,700.482,178.602,144.354,121.321,203.407,166.836,56.134
1984-05-23,709.238,176.358,143.706,120.868,202.617,166.427,57.159
1984-05-24,717.559,171.247,141.823,121.469,200.407,165.406,57.087
1984-05-25,710.397,172.692,142.29,120.444,201.277,165.944,57.114
1984-05-28,705.053,172.379,142.29,119.914,202.927,165.487,56.25
1984-05-29,707.841,172.729,140.926,120.713,203.216,164.951,56.303
1984-05-30,706.233,168.181,141.078,121.596,203.17,162.52,56.514
1984-05-31,689.535,167.211,141.335,121.505,204.154,162.252,56.146
1984-06-01,687.39,174.141,143.933,122.39,207.243,164.963,56.632
1984-06-04,703.332,178.276,144.764,124.411,209.311,167.54,57.16
1984-06-05,713.932,177.911,144.071,124.289,208.032,167.43,57.577
1984-06-06,710.481,179.556,145.231,123.19,208.652,167.142,56.882
1984-06-07,713.432,177.276,145.108,123.005,208.186,167.809,56.171
1984-06-08,715.035,176.329,145.298,122.135,208.108,168.108,56.042
1984-06-11,716.779,177.467,143.282,121.922,205.62,167.393,55.805
1984-06-12,707.794,175.316,142.658,119.874,204.519,166.5,55.508
1984-06-13,704.435,174.393,142.531,119.919,205.006,165.169,54.8
1984-06-14,700.347,171.397,140.826,119.544,203.398,163.848,53.876
1984-06-15,690.473,170.095,139.672,116.838,202.689,160.929,54.187
1984-06-18,686.97,170.134,142.283,114.671,203.368,160.476,53.455
1984-06-19,692.945,172.107,143.155,115.794,203.376,160.709,54.164
1984-06-20,692.188,168.273,145.369,115.781,204.821,160.968,56.404
1984-06-21,688.409,168.256,145.014,115.228,204.668,160.129,56.123
1984-06-22,684.155,166.824,144.854,116.817,205.039,160.131,55.605
1984-06-25,679.399,165.726,144.454,117.469,203.635,158.225,56.48
1984-06-26,685.429,164.515,143.193,117.836,202.094,160.3,57.224
1984-06-27,685.351,165.923,142.203,117.322,200.046,161.443,56.753
1984-06-28,691.928,164.546,143.311,117.47,199.41,162.152,56.686
1984-06-29,692.093,167.632,143.771,117.97,199.752,163.022,56.528
1984-07-02,685.579,167.402,143.721,117.012,200.04,161.191,55.442
1984-07-03,679.775,166.736,144.249,117.156,199.654,157.881,55.071
1984-07-04,680.014,168.354,144.243,117.733,199.118,157.126,55.366
1984-07-05,680.775,166.941,143.447,117.449,197.516,154.873,55.009
1984-07-06,678.776,163.162,143.003,116.028,197.216,155.018,55.405
1984-07-09,672.078,160.379,144.022,114.713,197.351,152.79,55.209
1984-07-10,674.18,157.527,143.414,115.314,197.716,153.949,55.173
1984-07-11,671.447,155.517,141.141,114.034,195.293,151.468,54.327
1984-07-12,665.03,153.984,140.742,111.766,192.773,148.539,54.234
1984-07-13,662.628,156.438,141.61,113.04,193.638,150.185,54.996
1984-07-16,663.554,157.404,142.328,113.582,193.641,151.579,54.989
1984-07-17,663.369,158.141,143.03,112.251,192.543,148.967,54.574
1984-07-18,656.708,157.213,142.156,111.401,191.031,148.91,54.851
1984-07-19,651.374,156.757,141.2,109.095,189.527,147.902,54.913
1984-07-20,643.519,158.26,140.509,106.701,188.854,146.61,54.723
1984-07-23,623.869,153.833,140.026,106.32,186.386,143.489,54.282
1984-07-24,624.386,154.561,139.01,106.462,186.573,144.486,54.317
1984-07-25,628.304,156.79,140.126,107.192,188.364,144.082,54.1
1984-07-26,641.458,157.896,141.452,108.771,191.654,146.812,54.39
1984-07-27,644.156,154.901,142.727,107.925,193.836,145.843,54.059
1984-07-30,638.515,154.225,141.791,105.819,192.663,146.044,53.651
1984-07-31,642.573,156.955,142.081,105.177,193.265,146.236,54.105
1984-08-01,635.81,157.183,145.189,104.742,198.257,146.806,53.877
1984-08-02,649.939,162.035,148.796,107.459,204.716,149.342,54.127
1984-08-03,673.327,167.496,152.984,110.151,209.199,152.648,54.908
1984-08-06,688.511,166.735,153.077,109.145,209.499,152.276,55.37
1984-08-07,675.373,166.028,153.234,106.281,208.722,148.748,55.051
1984-08-08,673.491,167.912,152.317,107.019,208.178,149.46,55.68
1984-08-09,677.191,166.588,155.874,107.711,211.957,150.109,55.664
1984-08-10,685.997,170.77,155.855,109.79,214.321,153.084,55.81
1984-08-13,684.467,168.286,155.882,108.315,213.303,151.603,55.054
1984-08-14,686.769,171.885,154.876,109.84,213.843,154.026,55.618
1984-08-15,688.754,169.868,153.388,109.405,212.583,153.762,55.597
1984-08-16,690.87,169.467,154.304,109.946,213.503,153.969,55.873
1984-08-17,694.076,169.353,154.638,109.791,214.173,154.824,56.925
1984-08-20,700.742,168.429,155.432,109.661,214.046,154.93,56.874
1984-08-21,695.406,168.763,158.17,109.862,216.549,154.637,56.557
1984-08-22,697.074,169.536,157.256,111.895,216.726,154.815,57.095
1984-08-23,698.344,168.417,157.32,112.965,218.501,154.21,57.52
1984-08-24,698.204,169.343,157.709,115.119,219.425,154.882,57.12
1984-08-27,697.482,168.697,156.744,115.342,218.105,153.75,57.107
1984-08-28,698.719,168.736,157.664,114.771,219.563,153.286,56.939
1984-08-29,700.724,171.324,157.356,115.765,220.389,154.845,57.096
1984-08-30,698.99,171.927,156.891,115.741,220.308,153.929,57.399
1984-08-31,697.01,172.123,156.939,116.097,220.92,154.721,57.042
1984-09-03,694.017,171.248,156.939,115.48,221.206,155.312,56.089
1984-09-04,689.216,166.735,155.28,114.84,221.097,154.166,55.074
1984-09-05,682.776,165.634,154.868,113.907,218.046,153.007,54.775
1984-09-06,677.09,167.446,156.144,114.943,217.529,151.505,53.877
1984-09-07,677.875,167.704,154.931,114.679,215.265,150.809,53.645
1984-09-10,674.223,165.882,154.965,112.412,214.295,149.444,52.992
1984-09-11,678.045,167.958,155.101,111.667,213.573,150.673,52.883
1984-09-12,681.535,168.146,155.299,112.609,213.018,152.771,52.939
1984-09-13,685.82,167.58,158.45,111.689,216.865,152.491,52.112
1984-09-14,691.397,168.423,159.3,112.293,219.023,153.703,52.044
1984-09-17,687.048,165.433,159.506,110.524,218.666,151.282,51.079
1984-09-18,682.73,161.851,158.263,108.404,218.577,152.18,51.446
1984-09-19,686.42,166.074,157.535,108.691,218.96,152.655,51.766
1984-09-20,682.296,165.502,158.167,109.194,218.931,153.023,51.122
1984-09-21,687.647,165.926,156.228,112.121,216.852,153.816,51.511
1984-09-24,690.897,167.882,155.864,114.883,216.186,156.887,53.118
1984-09-25,688.862,165.599,156.225,113.068,215.651,154.214,51.773
1984-09-26,691.975,166.12,156.822,112.835,216.501,155.562,51.331
1984-09-27,696.786,169.308,157.427,115.567,218.574,157.963,52.252
1984-09-28,693.37,168.434,156.6,114.758,218.323,156.874,52.049
1984-10-01,690.009,165.71,155.148,114.236,216.783,156.653,51.679
1984-10-02,683.576,165.122,154.166,114.292,217.677,156.415,51.776
1984-10-03,687.273,166.688,153.097,115.361,217.053,157.416,52.403
1984-10-04,698.667,166.344,153.464,114.967,216.697,156.168,51.853
1984-10-05,705.333,166.692,153.22,115.526,215.804,156.807,51.29
1984-10-08,699.232,167.399,152.764,115.867,215.349,157.328,50.681
1984-10-09,695.697,166.476,152.399,114.913,214.576,156.252,50.242
1984-10-10,694.294,165.531,152.832,114.676,214.453,155.293,50.138
1984-10-11,691.748,166.668,153.403,114.814,215.536,156.171,50.153
1984-10-12,692.136,167.692,154.806,114.314,217.205,156.038,49.814
1984-10-15,695.812,165.394,156.297,112.552,218.099,154.678,49.007
1984-10-16,695.671,161.394,155.384,111.299,217.663,155.489,48.528
1984-10-17,693.337,157.35,154.834,111.292,216.629,155.744,49.102
1984-10-18,692.662,154.264,158.548,111.449,217.074,157.016,49.741
1984-10-19,703.354,157.789,158.371,113.26,216.534,161.717,50.164
1984-10-22,721.799,159.131,157.795,113.298,215.948,161.641,50.338
1984-10-23,723.112,162.104,157.6,114.211,216.616,161.527,50.911
1984-10-24,731.348,163.827,157.753,116.745,216.054,161.252,51.491
1984-10-25,726.473,164.932,156.888,118.3,216.096,162.179,51.326
1984-10-26,718.648,163.77,156.026,117.374,215.07,159.4,51.109
1984-10-29,716.273,163.496,155.628,115.594,213.339,156,50.762
1984-10-30,724.809,164.852,157.593,115.356,214.803,158.797,51.231
1984-10-31,726.904,166.893,156.814,116.485,213.823,160.726,51.92
1984-11-01,724.059,168.685,158.191,117.115,214.828,162.146,52.184
1984-11-02,737.515,174.449,158.064,119.573,216.504,166.379,53.216
1984-11-05,743.636,175.675,159.196,120.384,218.85,167.441,53.197
1984-11-06,737.47,174.717,161.009,119.828,222.352,166.846,52.85
1984-11-07,735.311,175.516,159.941,120.267,220.364,167.823,52.592
1984-11-08,729.632,175.038,159.289,119.346,220.101,166.745,52.282
1984-11-09,729.453,174.756,158.231,118.846,219.47,166.049,52.336
1984-11-12,725.691,177.083,157.966,118.849,219.808,165.254,52.525
1984-11-13,730.843,180.406,156.667,119.897,219.836,166.74,52.912
1984-11-14,728.471,177.826,156.695,118.318,220.09,164.986,52.632
1984-11-15,727.181,175.236,156.638,118.591,219.641,164.388,52.296
1984-11-16,725.336,176.611,154.839,118.902,218.721,164.273,52.296
1984-11-19,721.47,174.531,153.959,117.415,216.773,162.442,52.032
1984-11-20,717.838,172.416,155.073,116.712,217.51,161.751,52.195
1984-11-21,711.48,171.03,155.444,116.089,216.893,160.572,52.231
1984-11-22,712.043,169.6,155.444,116.427,218.972,162.419,52.654
1984-11-23,710.878,169.363,157.822,116.653,219.5,161.721,52.617
1984-11-26,701.879,167.737,156.599,115.258,217.633,160.468,52.717
1984-11-27,704.704,170.431,157.378,115.261,216.989,160.188,52.964
1984-11-28,710.377,170.286,156.08,114.703,214.994,159.623,52.463
1984-11-29,730.947,170.428,155.087,114.273,214.339,158.656,51.927
1984-11-30,731.173,169.74,154.698,113.753,213.421,158.778,51.796
1984-12-03,733.599,170.164,153.913,112.969,212.764,159.059,51.889
1984-12-04,741.417,170.524,154.432,114.543,213.635,161.738,51.967
1984-12-05,740.34,170.485,153.212,115.59,212.908,161.395,51.893
1984-12-06,740.976,168.756,153.857,113.939,212.094,160.222,51.948
1984-12-07,738.641,170.926,153.296,114.085,212.168,159.182,52.15
1984-12-10,731.046,172.83,153.942,113.458,211.914,158.766,52.156
1984-12-11,725.483,172.377,154.259,113.6,212.72,158.88,51.879
1984-12-12,732.947,170.497,153.915,112.963,211.222,158.407,51.738
1984-12-13,732.163,170.57,153.084,112.807,210.678,157.486,52.015
1984-12-14,735.479,171.883,153.943,112.602,211.341,156.525,53.193
1984-12-17,745.516,172.782,154.818,112.423,212.279,155.887,54.196
1984-12-18,747.785,172.717,159.058,111.804,216.348,157.758,54.512
1984-12-19,751.716,172.053,158.225,114.449,216.005,158.192,54.696
1984-12-20,750.256,169.626,157.531,112.904,215.84,158.124,54.738
1984-12-21,749.742,168.629,156.81,111.906,215.519,157.712,54.525
1984-12-24,746.705,169.315,157.951,111.965,216.589,157.889,54.511
1984-12-25,746.705,169.315,157.951,111.965,216.589,157.889,54.511
1984-12-26,761.682,169.315,157.707,112.45,216.595,157.889,54.511
1984-12-27,754.808,168.648,156.967,112.12,215.181,158.08,54.22
1984-12-28,761.847,170.779,157.378,112.2,215.489,158.975,55.181
1984-12-31,758.51,171.325,158.006,112.025,216.326,158.593,55.631
1985-01-01,758.51,171.325,158.006,112.025,216.326,158.593,55.632
1985-01-02,756.401,167.304,156.224,110.906,215.2,158.859,54.566
1985-01-03,754.603,166.459,155.571,110.119,213.995,157.881,54.732
1985-01-04,756.278,168.37,154.799,111.028,211.867,158.26,55.141
1985-01-07,750.982,169.083,155.385,111.551,211.799,159.214,54.472
1985-01-08,756.73,172.52,155.26,114.159,211.198,162.558,55.608
1985-01-09,756.689,173.773,156.447,114.14,211.898,162.452,56.351
1985-01-10,761.099,172.82,159.421,115.779,213.81,163.808,57.108
1985-01-11,761.369,170.172,158.975,115.777,212.98,163.433,58.134
1985-01-14,756.779,166.024,161.346,114.44,214.356,160.917,58.876
1985-01-15,755.593,166.504,161.524,113.857,214.75,160.994,58.53
1985-01-16,760.123,169.575,161.94,113.473,215.84,162.542,59.468
1985-01-17,758.125,170.536,161.467,113.799,215.425,162.937,59.222
1985-01-18,756.337,172.883,161.97,113.571,215.8,165.404,60.54
1985-01-21,761.231,173.74,165.785,114.941,221.979,165.898,60.631
1985-01-22,756.78,177.588,166.014,116.106,224.21,166.507,61.117
1985-01-23,752.979,173.012,167.801,116.309,225.307,163.476,60.48
1985-01-24,753.985,171.535,167.412,117.977,227.042,163.631,60.095
1985-01-25,747.952,173.869,168.008,118.306,229.066,162.684,60.33
1985-01-28,746.406,170.225,167.979,118.484,230.503,162.16,60.86
1985-01-29,750.078,168.359,169.85,118.048,231.753,163.012,61.765
1985-01-30,754.169,173.682,169.912,118.471,233.713,163.332,62.704
1985-01-31,754.042,174.448,170.103,118.241,233.048,164.874,62.838
1985-02-01,747.833,172.877,169.166,117.661,231.197,164.382,63.116
1985-02-04,731.562,170.411,170.976,116.008,231.527,160.345,62.128
1985-02-05,729.185,172.861,171.281,116.306,233.009,159.018,62.003
1985-02-06,727.721,172.985,171.002,117.127,234.193,160.473,63.077
1985-02-07,727.982,174.684,172.364,116.987,234.645,162.45,63.419
1985-02-08,730.67,174.676,172.707,117.16,234.189,162.193,63.348
1985-02-11,727.174,171.953,170.987,116.09,232.999,159.828,63.631
1985-02-12,722.288,167.745,171.01,114.589,232.523,158.318,62.684
1985-02-13,720.463,168.269,173.608,115.324,234.376,158.191,62.993
1985-02-14,733.333,169.758,172.748,116.284,233.497,159.812,63.444
1985-02-15,753.508,170.535,171.849,117.338,232.967,161.527,65.35
1985-02-18,746.788,167.147,171.849,116.297,231.462,160.951,65.903
1985-02-19,747.382,167.931,171.659,115.681,230.429,161.079,65.042
1985-02-20,744.707,167.77,171.603,116.512,230.297,161.362,65.476
1985-02-21,747.42,167.863,170.699,118.131,225.976,158.983,64.028
1985-02-22,743.42,164.429,170.082,115.589,220.614,156.827,61.391
1985-02-25,753.851,160.509,170.068,113.271,218.434,153.914,60.753
1985-02-26,763.636,157.744,171.85,113.492,219.132,151.866,61.036
1985-02-27,779.256,165.504,171.257,115.565,220.846,159.661,62.78
1985-02-28,778.087,164.631,171.522,114.893,222.776,159.323,62.206
1985-03-01,774.035,161.096,173.588,114.619,225.671,160.795,61.961
1985-03-04,787.815,163.431,172.429,115.389,224.368,161.907,60.35
1985-03-05,781.837,163.025,172.707,113.718,226.037,159.495,59.68
1985-03-06,782.244,163.712,171.142,114.027,224.031,159.781,60.079
1985-03-07,780.36,164.424,170.092,114.734,222.453,160.231,61.679
1985-03-08,774.827,165.707,169.731,115.516,222.309,161.171,61.503
1985-03-11,774.287,168.008,169.429,117.414,222.909,163.292,62.022
1985-03-12,772.943,169.233,170.362,117.544,222.631,165.458,62.283
1985-03-13,782.572,168.17,168.963,118.049,221.712,164.753,62.083
1985-03-14,788.465,168.126,168.663,116.635,221.606,161.684,61.432
1985-03-15,791.337,170.591,167.383,116.109,221.254,163.257,60.383
1985-03-18,795.307,171.724,167.579,116.841,221.395,165.616,61.188
1985-03-19,807.166,177.713,170.382,118.617,226.283,168.592,61.883
1985-03-20,812.145,179.981,170.012,119.505,225.841,170.305,63.011
1985-03-21,818.854,184.605,170.226,121.671,226.366,174.818,63.964
1985-03-22,816.794,184.62,169.925,122.335,226.392,172.874,64.481
1985-03-25,811.596,183.643,168.874,122.444,223.866,169.53,63.957
1985-03-26,812.303,183.934,169.292,122.801,224.688,170.958,63.827
1985-03-27,826.926,189.27,170.357,126.265,226.862,171.486,64.792
1985-03-28,820.962,190.811,170.327,127.354,226.978,171.799,63.849
1985-03-29,821.808,190.173,171.384,128.946,227.926,174.535,64.641
1985-04-01,815.438,188.622,172.11,128.371,227.898,173.487,63.4
1985-04-02,809.887,187.593,171.44,128.016,226.504,173.059,61.395
1985-04-03,811.385,188.28,170.113,131.128,225.736,174.619,62.055
1985-04-04,803.687,186.086,170.033,129.167,225.04,172.848,61.525
1985-04-05,803.687,186.086,170.033,129.167,225.04,172.848,61.525
1985-04-08,799.266,186.086,168.941,129.285,224.597,172.848,62.295
1985-04-09,795.131,184.837,169.029,129.495,226.4,172.898,63.053
1985-04-10,796.924,187.123,170.129,130.786,227.673,175.424,63.739
1985-04-11,800.971,190.643,170.842,134.2,228.902,178.164,64.874
1985-04-12,800.914,192.749,171.211,135.834,229.03,180.433,64.746
1985-04-15,805.752,199.119,171.603,137.097,229.574,184.545,65.46
1985-04-16,789.426,200.218,171.842,134.801,230.227,184.292,65.993
1985-04-17,786.321,201.131,172.238,134.574,231.484,184.149,65.215
1985-04-18,778.326,204.018,171.327,137.868,232.325,187.126,66.566
1985-04-19,788.607,202.466,171.573,136.553,231.747,187.433,67.575
1985-04-22,791.118,201.264,171.221,135.168,231.885,188.379,67.855
1985-04-23,787.186,196.007,172.478,132.481,231.224,184.115,66.051
1985-04-24,785.629,189.366,172.875,130.286,230.857,180.698,64.354
1985-04-25,789.812,188.428,173.781,130.353,232.289,179.218,64.548
1985-04-26,792.247,187.337,172.495,129.604,231.217,179.36,64.208
